 ,0.989 ,0.959 ,-69.748 ,-18.152 ,14.861 ,103.784 ,0.915 ,7.000
 ,1.000 ,1.000 ,-68.880 ,-17.998 ,17.092 ,128.661 ,0.890 ,7.000
 ,0.994 ,0.981 ,-70.314 ,-18.185 ,14.804 ,108.886 ,0.936 ,7.000
 ,1.000 ,1.000 ,-74.218 ,-18.082 ,14.759 ,116.224 ,0.904 ,7.000
 ,0.988 ,0.981 ,-74.082 ,-18.076 ,15.285 ,128.532 ,0.882 ,7.000
 ,1.000 ,1.000 ,-73.902 ,-18.159 ,14.417 ,111.093 ,0.875 ,7.000
 ,0.982 ,0.945 ,-75.614 ,-18.611 ,14.191 ,98.930 ,0.940 ,7.000
 ,0.982 ,0.940 ,-75.417 ,-18.467 ,15.211 ,118.981 ,0.922 ,7.000
 ,1.000 ,1.000 ,-75.507 ,-18.036 ,14.475 ,103.151 ,0.924 ,7.000
 ,0.994 ,0.980 ,-75.345 ,-18.238 ,15.352 ,103.135 ,0.903 ,7.000
 ,0.994 ,0.980 ,-72.452 ,-17.986 ,14.305 ,108.711 ,0.864 ,7.000
 ,0.995 ,0.980 ,-70.676 ,-18.300 ,13.990 ,108.481 ,0.904 ,7.000
 ,0.994 ,0.977 ,-71.234 ,-17.761 ,14.248 ,113.928 ,0.892 ,7.000
 ,1.000 ,1.000 ,-72.608 ,-18.118 ,13.996 ,96.471 ,0.912 ,7.000
 ,1.000 ,1.000 ,-69.647 ,-17.907 ,15.327 ,118.402 ,0.839 ,7.000
 ,0.994 ,0.976 ,-72.572 ,-18.093 ,14.340 ,114.846 ,0.876 ,7.000
 ,1.000 ,1.000 ,-74.101 ,-18.051 ,15.261 ,128.981 ,0.900 ,7.000
 ,0.990 ,0.957 ,-70.598 ,-17.841 ,14.463 ,103.854 ,0.869 ,7.000
 ,0.984 ,0.929 ,-67.822 ,-17.784 ,15.347 ,125.287 ,0.827 ,7.000
 ,1.000 ,1.000 ,-70.560 ,-17.615 ,14.906 ,145.020 ,0.852 ,7.000
 ,0.988 ,0.953 ,-70.559 ,-17.714 ,14.992 ,113.501 ,0.823 ,7.000
 ,1.000 ,1.000 ,-68.689 ,-17.979 ,14.080 ,98.898 ,0.876 ,7.000
 ,0.983 ,0.927 ,-66.522 ,-17.822 ,15.692 ,134.111 ,0.857 ,7.000
 ,1.000 ,1.000 ,-71.231 ,-17.957 ,14.374 ,121.278 ,0.833 ,7.000
 ,1.000 ,1.000 ,-73.597 ,-17.804 ,15.105 ,123.910 ,0.876 ,7.000
 ,1.000 ,1.000 ,-71.094 ,-18.007 ,16.013 ,119.695 ,0.863 ,7.000
 ,1.000 ,1.000 ,-70.286 ,-18.071 ,15.723 ,135.978 ,0.881 ,7.000
 ,0.995 ,0.979 ,-75.370 ,-17.973 ,13.018 ,99.128 ,0.874 ,7.000
 ,0.974 ,0.902 ,-73.078 ,-18.018 ,14.873 ,113.928 ,0.862 ,7.000
 ,0.989 ,0.959 ,-72.598 ,-17.782 ,14.632 ,113.928 ,0.857 ,7.000
 ,1.000 ,1.000 ,-72.695 ,-17.863 ,14.113 ,111.204 ,0.879 ,7.000
 ,0.994 ,0.979 ,-75.129 ,-17.837 ,14.200 ,108.481 ,0.919 ,7.000
 ,0.994 ,0.966 ,-72.449 ,-17.642 ,15.927 ,143.788 ,0.805 ,7.000
 ,0.994 ,0.980 ,-73.192 ,-17.943 ,14.712 ,102.705 ,0.897 ,7.000
 ,0.995 ,1.000 ,-75.551 ,-18.132 ,14.166 ,99.128 ,0.920 ,7.000
 ,1.000 ,1.000 ,-72.308 ,-18.208 ,14.468 ,103.784 ,0.896 ,7.000
 ,0.984 ,0.940 ,-71.380 ,-18.084 ,15.839 ,113.501 ,0.921 ,7.000
 ,1.000 ,0.971 ,-73.063 ,-17.890 ,14.307 ,116.435 ,0.889 ,7.000
 ,1.000 ,1.000 ,-71.003 ,-18.486 ,16.098 ,147.936 ,0.921 ,7.000
 ,0.986 ,0.951 ,-69.236 ,-17.813 ,16.197 ,160.784 ,0.910 ,7.000
 ,1.000 ,1.000 ,-70.569 ,-18.452 ,15.659 ,103.854 ,0.880 ,7.000
 ,1.000 ,1.000 ,-71.077 ,-18.066 ,15.692 ,138.136 ,0.879 ,7.000
 ,1.000 ,1.000 ,-69.662 ,-18.337 ,15.814 ,143.218 ,0.910 ,7.000
 ,1.000 ,1.000 ,-72.183 ,-18.151 ,14.934 ,124.034 ,0.915 ,7.000
 ,1.000 ,1.000 ,-71.728 ,-18.031 ,15.276 ,124.034 ,0.903 ,7.000
 ,1.000 ,1.000 ,-72.513 ,-17.775 ,14.216 ,110.188 ,0.878 ,7.000
 ,0.995 ,0.982 ,-70.677 ,-18.072 ,15.309 ,99.228 ,0.913 ,7.000
 ,0.987 ,0.953 ,-70.516 ,-17.911 ,15.888 ,156.214 ,0.899 ,7.000
 ,1.000 ,1.000 ,-71.021 ,-17.329 ,15.643 ,123.910 ,0.858 ,7.000
 ,0.995 ,0.971 ,-71.959 ,-17.692 ,16.219 ,127.742 ,0.879 ,7.000
 ,0.989 ,0.939 ,-73.673 ,-17.564 ,15.145 ,128.499 ,0.860 ,7.000
 ,0.984 ,0.932 ,-71.421 ,-18.131 ,15.102 ,108.604 ,0.937 ,7.000
 ,0.984 ,0.943 ,-73.825 ,-17.921 ,15.797 ,113.619 ,0.902 ,7.000
 ,1.000 ,1.000 ,-75.092 ,-17.963 ,15.017 ,103.135 ,0.939 ,7.000
 ,0.995 ,0.981 ,-73.702 ,-18.293 ,15.954 ,124.034 ,0.967 ,7.000
 ,1.000 ,1.000 ,-72.221 ,-18.008 ,15.672 ,121.278 ,0.958 ,7.000
 ,0.994 ,0.980 ,-70.901 ,-18.118 ,15.188 ,112.575 ,0.908 ,7.000
 ,0.972 ,0.918 ,-69.701 ,-18.276 ,15.613 ,99.228 ,0.956 ,7.000
 ,0.989 ,0.965 ,-71.462 ,-18.556 ,14.329 ,99.228 ,0.894 ,7.000
 ,0.983 ,0.927 ,-74.082 ,-17.888 ,13.196 ,108.507 ,0.872 ,7.000
 ,0.970 ,0.872 ,-74.247 ,-17.909 ,15.537 ,118.624 ,0.850 ,7.000
 ,1.000 ,1.000 ,-73.627 ,-17.727 ,15.712 ,150.941 ,0.871 ,7.000
 ,1.000 ,1.000 ,-73.323 ,-18.301 ,15.911 ,123.538 ,0.882 ,7.000
 ,0.987 ,0.958 ,-72.843 ,-18.439 ,15.271 ,118.402 ,0.877 ,7.000
 ,0.994 ,0.978 ,-73.808 ,-18.124 ,14.371 ,123.910 ,0.865 ,7.000
 ,0.988 ,0.955 ,-71.933 ,-18.452 ,13.972 ,118.981 ,0.863 ,7.000
 ,0.995 ,0.982 ,-71.154 ,-18.080 ,14.572 ,94.174 ,0.891 ,7.000
 ,0.989 ,0.962 ,-69.115 ,-18.372 ,14.874 ,120.238 ,0.871 ,7.000
 ,0.994 ,0.980 ,-67.511 ,-18.273 ,14.882 ,98.668 ,0.920 ,7.000
 ,0.989 ,0.981 ,-68.949 ,-18.336 ,13.859 ,93.882 ,0.930 ,7.000
 ,0.982 ,0.932 ,-70.119 ,-18.281 ,12.972 ,118.402 ,0.914 ,7.000
 ,1.000 ,1.000 ,-71.148 ,-18.266 ,14.603 ,116.108 ,0.921 ,7.000
 ,1.000 ,1.000 ,-71.677 ,-18.368 ,13.535 ,109.334 ,0.928 ,7.000
 ,0.980 ,0.948 ,-71.270 ,-18.113 ,13.728 ,113.961 ,0.960 ,7.000
 ,1.000 ,1.000 ,-68.279 ,-17.971 ,15.774 ,138.768 ,0.932 ,7.000
 ,1.000 ,1.000 ,-69.323 ,-17.901 ,15.829 ,128.628 ,0.870 ,7.000
 ,0.994 ,0.979 ,-72.682 ,-17.953 ,14.409 ,108.394 ,0.900 ,7.000
 ,1.000 ,1.000 ,-69.197 ,-17.822 ,14.934 ,133.744 ,0.891 ,7.000
 ,1.000 ,1.000 ,-70.417 ,-18.089 ,15.130 ,128.583 ,0.882 ,7.000
 ,1.000 ,1.000 ,-71.945 ,-18.051 ,14.992 ,138.734 ,0.872 ,7.000
 ,1.000 ,1.000 ,-72.203 ,-18.442 ,14.739 ,113.619 ,0.917 ,7.000
 ,1.000 ,1.000 ,-73.701 ,-18.615 ,13.846 ,118.402 ,0.940 ,7.000
 ,0.982 ,0.942 ,-74.428 ,-18.416 ,13.907 ,99.228 ,0.943 ,7.000
 ,0.988 ,0.958 ,-71.344 ,-18.599 ,14.965 ,121.278 ,0.882 ,7.000
 ,1.000 ,1.000 ,-76.426 ,-18.356 ,13.996 ,113.928 ,0.920 ,7.000
 ,0.994 ,0.980 ,-72.061 ,-18.262 ,14.022 ,98.831 ,0.883 ,7.000
 ,1.000 ,1.000 ,-77.213 ,-18.161 ,14.283 ,121.278 ,0.894 ,7.000
 ,1.000 ,1.000 ,-70.974 ,-18.040 ,15.208 ,136.305 ,0.947 ,7.000
 ,1.000 ,1.000 ,-70.118 ,-18.144 ,16.213 ,118.521 ,0.951 ,7.000
 ,0.994 ,0.980 ,-71.235 ,-18.274 ,15.456 ,116.091 ,0.960 ,7.000
 ,0.995 ,0.978 ,-69.786 ,-18.248 ,13.731 ,99.228 ,0.969 ,7.000
 ,1.000 ,1.000 ,-72.168 ,-18.119 ,15.891 ,121.156 ,0.944 ,7.000
 ,1.000 ,1.000 ,-71.168 ,-18.181 ,15.865 ,113.814 ,0.951 ,7.000
 ,1.000 ,1.000 ,-71.434 ,-18.238 ,15.149 ,109.550 ,0.947 ,7.000
 ,1.000 ,1.000 ,-72.216 ,-17.857 ,14.944 ,138.629 ,0.896 ,7.000
 ,1.000 ,1.000 ,-69.662 ,-17.995 ,14.875 ,123.451 ,0.901 ,7.000
 ,1.000 ,1.000 ,-70.451 ,-18.101 ,15.787 ,121.278 ,0.931 ,7.000
 ,1.000 ,1.000 ,-69.413 ,-18.002 ,15.670 ,131.384 ,0.921 ,7.000
 ,1.000 ,1.000 ,-71.977 ,-17.975 ,13.735 ,108.953 ,0.919 ,7.000
 ,1.000 ,1.000 ,-71.945 ,-18.183 ,14.049 ,120.914 ,0.916 ,7.000
 ,0.994 ,0.984 ,-70.778 ,-18.104 ,14.852 ,117.572 ,0.938 ,7.000
 ,0.994 ,0.982 ,-73.214 ,-18.133 ,14.341 ,118.402 ,0.868 ,7.000
 ,0.989 ,0.955 ,-70.525 ,-18.014 ,16.028 ,118.981 ,0.893 ,7.000
 ,1.000 ,1.000 ,-72.915 ,-18.057 ,15.664 ,108.874 ,0.874 ,7.000
 ,1.000 ,1.000 ,-74.004 ,-18.198 ,14.549 ,123.321 ,0.860 ,7.000
 ,0.981 ,0.925 ,-75.538 ,-18.167 ,12.490 ,108.874 ,0.863 ,7.000
 ,1.000 ,1.000 ,-71.949 ,-17.947 ,16.035 ,124.034 ,0.858 ,7.000
 ,0.995 ,0.979 ,-74.157 ,-18.285 ,14.663 ,115.092 ,0.907 ,7.000
 ,0.977 ,0.915 ,-70.361 ,-18.334 ,14.507 ,124.034 ,0.933 ,7.000
 ,0.989 ,0.950 ,-68.188 ,-18.267 ,16.000 ,128.242 ,0.876 ,7.000
 ,0.987 ,0.957 ,-68.568 ,-18.654 ,13.935 ,121.278 ,0.901 ,7.000
 ,1.000 ,1.000 ,-68.802 ,-18.306 ,15.618 ,133.184 ,0.883 ,7.000
 ,0.994 ,0.976 ,-69.985 ,-18.311 ,13.712 ,126.133 ,0.960 ,7.000
 ,0.994 ,0.973 ,-70.412 ,-18.338 ,14.262 ,123.662 ,0.895 ,7.000
 ,0.994 ,0.981 ,-70.219 ,-18.560 ,15.501 ,123.608 ,0.946 ,7.000
 ,1.000 ,1.000 ,-72.409 ,-18.287 ,12.712 ,93.072 ,0.877 ,7.000
 ,0.994 ,0.979 ,-70.681 ,-18.469 ,14.480 ,108.481 ,0.901 ,7.000
 ,0.995 ,0.976 ,-71.490 ,-17.827 ,14.659 ,118.521 ,0.839 ,7.000
 ,1.000 ,1.000 ,-74.496 ,-17.694 ,14.710 ,116.108 ,0.858 ,7.000
 ,1.000 ,1.000 ,-73.819 ,-17.691 ,12.756 ,98.930 ,0.887 ,7.000
 ,0.994 ,0.976 ,-73.872 ,-18.137 ,13.935 ,118.521 ,0.891 ,7.000
 ,1.000 ,1.000 ,-70.136 ,-17.818 ,14.442 ,107.108 ,0.882 ,7.000
 ,0.994 ,0.980 ,-71.402 ,-18.416 ,14.986 ,113.175 ,0.889 ,7.000
 ,1.000 ,1.000 ,-71.899 ,-18.109 ,15.438 ,113.501 ,0.918 ,7.000
 ,0.987 ,0.961 ,-71.274 ,-18.261 ,15.101 ,123.662 ,0.887 ,7.000
 ,0.995 ,0.976 ,-72.550 ,-17.981 ,15.249 ,118.165 ,0.887 ,7.000
 ,1.000 ,1.000 ,-71.597 ,-18.252 ,14.829 ,130.368 ,0.890 ,7.000
 ,1.000 ,1.000 ,-73.301 ,-18.116 ,14.350 ,108.908 ,0.871 ,7.000
 ,0.982 ,0.945 ,-72.766 ,-17.944 ,15.130 ,113.586 ,0.889 ,7.000
 ,1.000 ,1.000 ,-73.122 ,-18.245 ,14.093 ,116.477 ,0.951 ,7.000
 ,0.995 ,0.979 ,-72.423 ,-18.246 ,14.320 ,116.050 ,0.898 ,7.000
 ,0.994 ,0.984 ,-68.871 ,-18.355 ,15.428 ,128.234 ,0.968 ,7.000
 ,1.000 ,1.000 ,-74.901 ,-18.081 ,13.475 ,110.183 ,0.910 ,7.000
 ,0.994 ,0.976 ,-70.084 ,-18.307 ,15.014 ,124.955 ,0.903 ,7.000
 ,0.982 ,0.946 ,-69.621 ,-18.230 ,16.358 ,131.775 ,0.930 ,7.000
 ,0.969 ,0.889 ,-70.716 ,-18.055 ,14.317 ,99.261 ,0.886 ,7.000
 ,1.000 ,1.000 ,-73.504 ,-18.002 ,14.918 ,118.402 ,0.890 ,7.000
 ,0.995 ,0.976 ,-75.111 ,-17.643 ,13.309 ,118.896 ,0.875 ,7.000
 ,0.994 ,0.981 ,-74.076 ,-18.141 ,14.333 ,121.278 ,0.904 ,7.000
 ,0.994 ,0.981 ,-73.388 ,-17.781 ,14.455 ,112.557 ,0.877 ,7.000
 ,0.993 ,0.982 ,-72.388 ,-18.035 ,15.270 ,143.788 ,0.884 ,7.000
 ,1.000 ,1.000 ,-72.607 ,-17.624 ,15.163 ,123.662 ,0.849 ,7.000
 ,1.000 ,1.000 ,-71.152 ,-18.074 ,15.809 ,121.278 ,0.896 ,7.000
 ,0.994 ,0.981 ,-70.257 ,-17.906 ,15.626 ,133.681 ,0.889 ,7.000
 ,1.000 ,1.000 ,-72.936 ,-17.813 ,14.561 ,148.395 ,0.886 ,7.000
 ,1.000 ,1.000 ,-68.839 ,-17.951 ,16.317 ,135.570 ,0.888 ,7.000
 ,0.994 ,0.979 ,-67.767 ,-17.861 ,14.813 ,135.603 ,0.900 ,7.000
 ,0.994 ,0.981 ,-71.603 ,-18.151 ,15.145 ,118.981 ,0.893 ,7.000
 ,1.000 ,1.000 ,-70.192 ,-17.589 ,15.337 ,133.055 ,0.873 ,7.000
 ,1.000 ,1.000 ,-72.568 ,-18.269 ,14.783 ,108.874 ,0.892 ,7.000
 ,1.000 ,1.000 ,-68.908 ,-17.969 ,15.476 ,135.875 ,0.865 ,7.000
 ,1.000 ,1.000 ,-70.779 ,-18.115 ,15.531 ,137.617 ,0.873 ,7.000
 ,0.994 ,0.975 ,-68.823 ,-18.057 ,14.941 ,133.121 ,0.878 ,7.000
 ,1.000 ,1.000 ,-72.341 ,-18.236 ,14.735 ,113.928 ,0.879 ,7.000
 ,1.000 ,1.000 ,-71.375 ,-18.159 ,15.116 ,113.016 ,0.876 ,7.000
 ,1.000 ,1.000 ,-70.688 ,-17.887 ,15.304 ,124.034 ,0.852 ,7.000
 ,1.000 ,1.000 ,-77.106 ,-18.543 ,13.789 ,132.470 ,0.895 ,7.000
 ,1.000 ,1.000 ,-72.587 ,-17.979 ,14.788 ,118.981 ,0.904 ,7.000
 ,1.000 ,1.000 ,-73.266 ,-17.803 ,14.662 ,142.169 ,0.887 ,7.000
 ,0.994 ,0.977 ,-72.608 ,-17.936 ,15.128 ,116.684 ,0.865 ,7.000
 ,1.000 ,1.000 ,-73.645 ,-17.933 ,14.693 ,111.238 ,0.888 ,7.000
 ,0.993 ,0.981 ,-73.506 ,-18.086 ,15.052 ,118.521 ,0.892 ,7.000
 ,1.000 ,1.000 ,-70.447 ,-18.451 ,15.376 ,138.136 ,0.881 ,7.000
 ,0.988 ,0.949 ,-71.553 ,-18.091 ,15.851 ,140.048 ,0.872 ,7.000
 ,1.000 ,1.000 ,-70.635 ,-18.078 ,14.860 ,113.753 ,0.909 ,7.000
 ,0.994 ,0.978 ,-69.572 ,-18.039 ,15.333 ,113.586 ,0.904 ,7.000
 ,0.983 ,0.943 ,-68.903 ,-18.309 ,15.976 ,99.228 ,0.903 ,7.000
 ,0.989 ,0.950 ,-68.729 ,-18.001 ,16.801 ,134.007 ,0.906 ,7.000
 ,1.000 ,1.000 ,-71.166 ,-18.215 ,15.264 ,113.928 ,0.923 ,7.000
 ,0.994 ,0.968 ,-68.831 ,-17.998 ,16.679 ,157.440 ,0.850 ,7.000
 ,0.995 ,0.970 ,-71.588 ,-17.919 ,15.376 ,118.165 ,0.882 ,7.000
 ,0.995 ,0.979 ,-69.837 ,-18.161 ,15.465 ,128.242 ,0.906 ,7.000
 ,0.983 ,0.938 ,-70.695 ,-18.183 ,15.358 ,125.190 ,0.906 ,7.000
 ,0.994 ,0.976 ,-69.686 ,-17.970 ,15.998 ,134.189 ,0.892 ,7.000
 ,1.000 ,1.000 ,-72.100 ,-18.030 ,14.538 ,99.228 ,0.880 ,7.000
 ,0.983 ,0.962 ,-71.323 ,-18.054 ,15.415 ,118.981 ,0.909 ,7.000
 ,1.000 ,1.000 ,-71.010 ,-18.432 ,14.883 ,100.306 ,0.919 ,7.000
 ,0.994 ,1.000 ,-71.804 ,-18.174 ,16.074 ,148.692 ,0.875 ,7.000
 ,1.000 ,1.000 ,-71.746 ,-18.097 ,14.944 ,118.521 ,0.903 ,7.000
 ,1.000 ,1.000 ,-71.617 ,-17.700 ,14.747 ,118.862 ,0.850 ,7.000
 ,0.995 ,0.985 ,-75.613 ,-18.119 ,12.550 ,98.668 ,0.871 ,7.000
 ,1.000 ,1.000 ,-70.717 ,-17.860 ,13.923 ,102.602 ,0.861 ,7.000
 ,0.990 ,0.957 ,-71.242 ,-18.041 ,13.547 ,113.847 ,0.890 ,7.000
 ,0.994 ,0.977 ,-74.045 ,-17.969 ,13.972 ,117.521 ,0.869 ,7.000
 ,0.989 ,0.959 ,-70.219 ,-18.166 ,16.645 ,128.242 ,0.853 ,7.000
 ,0.994 ,0.972 ,-71.487 ,-17.867 ,15.734 ,135.774 ,0.856 ,7.000
 ,1.000 ,1.000 ,-71.268 ,-18.484 ,14.629 ,118.402 ,0.873 ,7.000
 ,0.988 ,0.951 ,-76.883 ,-18.196 ,13.951 ,113.961 ,0.900 ,7.000
 ,0.994 ,0.982 ,-74.913 ,-18.287 ,13.652 ,108.547 ,0.879 ,7.000
 ,0.994 ,0.983 ,-71.338 ,-18.289 ,16.076 ,117.572 ,0.937 ,7.000
 ,1.000 ,1.000 ,-74.116 ,-18.007 ,14.036 ,117.751 ,0.914 ,7.000
 ,1.000 ,1.000 ,-72.247 ,-18.369 ,13.883 ,90.401 ,0.842 ,7.000
 ,0.994 ,0.976 ,-72.038 ,-18.083 ,13.984 ,113.757 ,0.901 ,7.000
 ,0.994 ,0.978 ,-71.424 ,-18.622 ,14.898 ,118.588 ,0.904 ,7.000
 ,1.000 ,1.000 ,-71.752 ,-18.319 ,15.864 ,123.538 ,0.864 ,7.000
 ,0.988 ,0.958 ,-71.930 ,-18.494 ,15.068 ,111.070 ,0.909 ,7.000
 ,1.000 ,1.000 ,-70.713 ,-18.292 ,14.579 ,103.717 ,0.900 ,7.000
 ,0.994 ,0.971 ,-71.856 ,-18.907 ,14.043 ,113.387 ,0.887 ,7.000
 ,0.994 ,0.978 ,-71.556 ,-18.753 ,14.838 ,103.154 ,0.876 ,7.000
 ,1.000 ,1.000 ,-69.554 ,-18.360 ,15.662 ,143.788 ,0.901 ,7.000
 ,0.994 ,0.966 ,-69.933 ,-17.825 ,14.448 ,143.644 ,0.819 ,7.000
 ,1.000 ,1.000 ,-70.884 ,-17.915 ,15.117 ,128.628 ,0.867 ,7.000
 ,0.987 ,0.964 ,-69.673 ,-18.686 ,15.088 ,115.294 ,0.904 ,7.000
 ,0.994 ,0.978 ,-71.578 ,-17.886 ,15.755 ,128.242 ,0.873 ,7.000
 ,1.000 ,1.000 ,-70.738 ,-18.389 ,14.572 ,118.402 ,0.880 ,7.000
 ,1.000 ,1.000 ,-68.995 ,-18.113 ,15.537 ,124.304 ,0.901 ,7.000
 ,0.980 ,0.952 ,-73.081 ,-18.009 ,13.576 ,120.208 ,0.890 ,7.000
 ,0.976 ,0.935 ,-70.615 ,-18.027 ,16.000 ,127.632 ,0.929 ,7.000
 ,0.984 ,0.942 ,-70.609 ,-17.950 ,15.492 ,128.435 ,0.901 ,7.000
 ,0.994 ,0.981 ,-71.677 ,-17.896 ,14.078 ,118.521 ,0.919 ,7.000
 ,0.989 ,0.957 ,-70.318 ,-18.209 ,16.105 ,128.482 ,0.902 ,7.000
 ,0.988 ,0.935 ,-69.235 ,-17.822 ,15.840 ,148.381 ,0.899 ,7.000
 ,0.987 ,0.959 ,-69.663 ,-18.267 ,15.172 ,143.788 ,0.930 ,7.000
 ,0.995 ,0.980 ,-70.620 ,-18.571 ,15.435 ,113.928 ,0.902 ,7.000
 ,1.000 ,1.000 ,-69.926 ,-18.556 ,14.650 ,105.561 ,0.863 ,7.000
 ,1.000 ,1.000 ,-71.761 ,-18.427 ,13.256 ,103.854 ,0.843 ,7.000
 ,0.983 ,0.952 ,-71.926 ,-18.546 ,14.077 ,118.981 ,0.922 ,7.000
 ,0.989 ,0.963 ,-70.471 ,-18.575 ,15.180 ,111.204 ,0.885 ,7.000
 ,1.000 ,1.000 ,-73.296 ,-18.179 ,13.925 ,133.280 ,0.887 ,7.000
 ,0.994 ,0.974 ,-72.728 ,-17.791 ,15.006 ,127.972 ,0.834 ,7.000
 ,1.000 ,1.000 ,-72.564 ,-17.671 ,13.571 ,142.718 ,0.870 ,7.000
 ,1.000 ,1.000 ,-72.235 ,-18.055 ,13.593 ,116.224 ,0.919 ,7.000
 ,0.994 ,0.980 ,-68.611 ,-18.022 ,16.352 ,138.734 ,0.899 ,7.000
 ,0.989 ,0.956 ,-72.811 ,-18.006 ,14.582 ,123.215 ,0.907 ,7.000
 ,0.994 ,0.981 ,-73.235 ,-17.927 ,14.573 ,121.156 ,0.947 ,7.000
 ,0.995 ,0.981 ,-72.341 ,-18.164 ,15.730 ,123.030 ,0.892 ,7.000
 ,1.000 ,1.000 ,-74.325 ,-17.579 ,14.561 ,128.628 ,0.894 ,7.000
 ,0.994 ,0.981 ,-72.364 ,-18.218 ,14.374 ,128.628 ,0.941 ,7.000
 ,0.994 ,1.000 ,-70.626 ,-17.999 ,13.825 ,126.042 ,0.941 ,7.000
 ,1.000 ,1.000 ,-70.746 ,-18.144 ,14.223 ,128.566 ,0.866 ,7.000
 ,1.000 ,1.000 ,-73.605 ,-18.234 ,13.990 ,124.034 ,0.940 ,7.000
 ,0.987 ,0.967 ,-69.225 ,-18.445 ,13.902 ,119.834 ,0.945 ,7.000
 ,1.000 ,1.000 ,-69.472 ,-18.341 ,12.373 ,128.499 ,0.929 ,7.000
 ,0.989 ,0.981 ,-69.066 ,-17.954 ,14.562 ,111.323 ,0.904 ,7.000
 ,0.995 ,0.975 ,-68.884 ,-18.061 ,15.091 ,98.767 ,0.934 ,7.000
 ,1.000 ,1.000 ,-72.668 ,-18.285 ,15.530 ,111.204 ,0.933 ,7.000
 ,0.994 ,0.976 ,-69.368 ,-18.103 ,15.653 ,138.136 ,0.911 ,7.000
 ,1.000 ,1.000 ,-72.438 ,-18.039 ,13.665 ,99.228 ,0.905 ,7.000
 ,0.995 ,0.979 ,-71.692 ,-18.151 ,15.239 ,104.425 ,0.899 ,7.000
 ,1.000 ,1.000 ,-71.914 ,-17.907 ,14.845 ,98.668 ,0.885 ,7.000
 ,1.000 ,1.000 ,-72.674 ,-17.883 ,14.407 ,113.847 ,0.915 ,7.000
 ,0.985 ,0.943 ,-73.089 ,-18.349 ,14.415 ,102.705 ,0.920 ,7.000
 ,0.994 ,0.982 ,-73.868 ,-18.053 ,14.530 ,109.334 ,0.881 ,7.000
 ,1.000 ,1.000 ,-73.695 ,-18.079 ,15.404 ,118.981 ,0.887 ,7.000
 ,0.984 ,0.951 ,-70.307 ,-18.403 ,15.714 ,111.434 ,0.891 ,7.000
 ,0.988 ,0.964 ,-70.098 ,-18.180 ,15.674 ,103.821 ,0.868 ,7.000
 ,0.959 ,0.908 ,-72.666 ,-18.518 ,14.970 ,118.981 ,0.890 ,7.000
 ,1.000 ,1.000 ,-72.403 ,-17.794 ,15.759 ,118.862 ,0.869 ,7.000
 ,0.994 ,0.980 ,-70.701 ,-18.497 ,13.786 ,93.815 ,0.903 ,7.000
 ,0.994 ,0.974 ,-71.685 ,-18.496 ,12.320 ,121.096 ,0.912 ,7.000
 ,1.000 ,1.000 ,-70.581 ,-18.270 ,15.276 ,138.136 ,0.860 ,7.000
 ,0.994 ,0.980 ,-70.772 ,-18.374 ,15.158 ,107.932 ,0.879 ,7.000
 ,0.966 ,0.861 ,-72.909 ,-18.813 ,14.007 ,128.127 ,0.917 ,7.000
 ,1.000 ,1.000 ,-70.239 ,-18.121 ,16.019 ,108.799 ,0.867 ,7.000
 ,0.983 ,0.939 ,-73.737 ,-18.350 ,12.886 ,99.128 ,0.902 ,7.000
 ,1.000 ,1.000 ,-69.796 ,-18.416 ,15.204 ,128.499 ,0.891 ,7.000
 ,0.994 ,0.976 ,-72.115 ,-18.049 ,15.233 ,118.503 ,0.878 ,7.000
 ,1.000 ,1.000 ,-72.613 ,-18.094 ,15.592 ,128.499 ,0.916 ,7.000
 ,1.000 ,1.000 ,-74.070 ,-17.861 ,14.712 ,122.190 ,0.887 ,7.000
 ,1.000 ,1.000 ,-72.426 ,-17.763 ,15.517 ,111.204 ,0.858 ,7.000
 ,0.995 ,0.978 ,-74.504 ,-17.985 ,13.384 ,121.278 ,0.846 ,7.000
 ,0.994 ,0.978 ,-75.493 ,-18.315 ,12.871 ,99.228 ,0.879 ,7.000
 ,0.989 ,0.961 ,-66.877 ,-18.238 ,14.649 ,128.499 ,0.888 ,7.000
 ,0.994 ,0.978 ,-69.887 ,-18.291 ,15.653 ,121.251 ,0.913 ,7.000
 ,1.000 ,1.000 ,-74.257 ,-18.287 ,15.238 ,145.646 ,0.876 ,7.000
 ,0.995 ,0.979 ,-72.102 ,-18.014 ,14.831 ,113.586 ,0.883 ,7.000
 ,0.988 ,0.961 ,-68.785 ,-18.224 ,16.229 ,133.121 ,0.909 ,7.000
 ,1.000 ,1.000 ,-72.844 ,-17.995 ,15.868 ,121.156 ,0.903 ,7.000
 ,0.994 ,0.979 ,-70.784 ,-18.391 ,13.505 ,113.928 ,0.899 ,7.000
 ,0.994 ,0.980 ,-68.603 ,-17.993 ,15.838 ,119.562 ,0.911 ,7.000
 ,1.000 ,1.000 ,-70.041 ,-18.275 ,15.003 ,118.981 ,0.903 ,7.000
 ,1.000 ,1.000 ,-70.506 ,-18.218 ,15.585 ,123.484 ,0.939 ,7.000
 ,0.981 ,0.930 ,-70.504 ,-17.759 ,14.672 ,113.961 ,0.878 ,7.000
 ,0.994 ,0.984 ,-72.597 ,-18.066 ,14.917 ,99.128 ,0.925 ,7.000
